"Prenatal ', <b>Vitamins</b>, u': What You Need To Know",https://www.thebump.com/a/prenatal-vitamins-what-you-need-to-know,"For years, OBs have routinely given pregnant women prescriptions for specialized prenatal vitamins at their first prenatal visit. Now, more and more doctors are advising women to pump up their supplements even before they conceive. And with some prenatal vitamin formulas now available without a prescription, thats easier than ever to do. But what to take?Women of childbearing age should be sure to get enough folic acid, iron, and calciumthree essential nutrients for keeping a woman and her developing baby healthy, advises Siobhan Dolan, MD, MPH, Associate Professor of Clinical Obstetrics & Gynecology and Women's Health at Albert Einstein College of Medicine. Dont wait for your doctor to give you a prescription [for prenatal vitamins] at your first prenatal visit; start taking them at least one month before you get pregnant.The catch: Who knows when its one month before youll get pregnant?The nutrients you needTurns out you may be able to get whats most crucial for the development of a healthy baby from a regular one-a-day multivitamin. According to the March of Dimes, a non-profit group that works to prevent birth defects, taking 400 micrograms of folic acid every day in addition to what you get in a balanced diet, before and just after conception, can prevent up to 70 percent of neural tube defects (problems with the developing babys brain or spine that can be devastating). That amount is found in many one-a-day multivitamin/mineral formulas, especially in those designed for women.During pregnancy, you also may need more iron and calcium; and since you probably wont know youre pregnant for the earliest weeks, its a good idea to start boosting your intake of both these minerals as soon as you start trying. For iron, the recommended intake for adult women is 18 milligrams per day, and thats what youll find in most multivitamins. Pregnant women need more27 milligrams dailyand thats typically the threshold for prenatal formulas.  AdvertisementWhen it comes to calcium, even prescription supplements often dont match up to the levels of calcium that nutrition experts recommend for women approaching childbearing age, which is 1000 milligrams each day. That level of calcium makes a multivitamin pill too large. Taking a separate calcium supplement is one option, as is taking an over-the-counter prenatal formula, which sometimes has more calcium than the prescription versions. And women should be sure to get plenty of calcium in their diets, from dairy products and leafy greens.Experiment with formulasYou may have to try several formulas before you find one you like. Some may upset your stomach (particularly formulas high in iron). Others may be too large to swallow easily.Theres no standardization in prenatal formulas. Manufacturers can choose whether to make their product available with or without a prescription. They can include longer or shorter lists of vitamins and minerals, and even herbs. Theres no consistency in the list or amount of ingredients from brand to brand. Because the preparations can vary so much, its up to you to be informed: read the labels, talk to your doctor and pharmacist, and choose the best pill for you. The right one will depend on your diet, your tolerance for different pills, and whether or not your insurance covers prescription pills (if it does, they may be the least expensive option).If you choose an over-the-counter brand, the March of Dimes recommends looking for USP on the labelthat indicates that the vitamins have been given a stamp of approval from the U.S. Pharmacopeia, an organization that checks safety and quality. Read labels carefully. You may find that the once-a-day multivitamin youre already taking contains the vitamins and minerals you need right now.Related Video"
"The ', <b>Vitamins</b>, u"" You'll Need to Conceive",https://www.thebump.com/a/vitamins-you-need-to-conceive,"Ever wonder if theres something you should be getting more of now that youre trying to get pregnant? Well, there's actually a few things. According to Natalie Burger, MD, a fertility specialist at Texas Fertility Center, good nutrition can help you get pregnant and prep your body for baby. Here are the vitamins you should take:ZincNewsflash: You and your partner should be getting plenty of zinc. Zinc contributes to ovulation and fertility in women and also semen and testosterone production in men, according to the American Pregnancy Association. It has been noted that zinc deficiency can correlate with impaired sperm production, says Burger. The Office of Dietary Supplements at the National Institutes of Health recommends that men receive a daily intake of 11 mg of zinc and women take 8 mg. Oysters have more zinc per serving than any other food, but if the thought of those slimy shells don't appeal to you, you can also consume other zinc-rich foods like whole grains, crab and lobster, beans and dairy products.Folic acidThis one is a must-have. The American Pregnancy Association recommends that all women of childbearing age consume about 400 micrograms of folic acid a day. Folic acid is a B-complex vitamin that is used by the body to create red blood cells. This vitamin makes extra blood for your body during pregnancy and it decreases the possibility of aneural tube defect (a problem in babys spinal cord). Folic acid is the synthetic form of this vitamin, while folate is the naturally occurring form; both are okay to use. Since babys neural tube develops in the first few weeks of pregnancy, its important to be prepared. Both zinc and folate are important in the synthesis of DNA and RNA, says Burger. Zinc and folate supplementation may benefit some male infertility cases. You can get your daily intake of folic acid from citrus fruits, whole grains and leafy greens.  AdvertisementMultivitaminsIf youre already taking a multivitamin, youre in good shape. If youre not, start taking one now. In a large study following over 18,000 women who were trying to get pregnant, researchers found a correlation between taking a multivitamin supplement and having a lower chance of ovulation problems, says Burger.Coenzyme Q10Studies show that taking supplements of Coenzyme Q10 (CoQ10) may help with both female and male infertility. Preliminary animal data has suggested that the addition of CoQ10 may improve egg quality in old mice, says Burger. The correlating human study is ongoing. There is also evidence that CoQ10 can increase sperm count. According to the Mayo Clinic, CoQ10 is produced by the body and is necessary for the basic functioning of cells. For adults, the recommended daily dosage is 30 - 200 mg in divided doses throughout the day.Omega 3 Free Fatty AcidTake this essential fatty acid found in fish oil or certain plant or nut oils if youre undergoing IVF treatments. Your body cant make omega 3 fatty acid; you have to get it through food. Increased omega 3 free fatty acid intake has been associated with improved embryo quality in an IVF study done in the Netherlands, says Burger.IronStart increasing the amount of iron in your diet now if you are not getting enough. Womens recommended iron intake is 18 mg a day, but pregnant women need around 27 mg daily. Iron is used to make hemoglobin, the oxygen-carrying component of red blood cells. If your body doesnt have enough iron, your bodys tissues and organs wont get the oxygen they need to function properly. You can normally get this amount in your multivitamin, but you can also find iron in foods like red meat, tofu and dark leafy green vegetables.  AdvertisementCalciumNutrition experts recommend that women looking to get pregnant should consume around 1,000 mg a day, because when you do become pregnant your growing baby will need calcium. Actually, its also recommended that all adults between ages 19 and 50 consume that amount of calcium in order to form strong bones and prevent osteoporosis. Thats a crazy amount  even for a multivitamin! You can take a separate calcium supplement or take an over-the-counter prenatal formula. Working calcium into your diet isnt a bad idea either: Drink lots of milk and eat leafy greens.Vitamin B6Take this vitamin now to head offnasty pregnancy symptoms after you conceive. Research suggests that women who consumed at least 10 mg of vitamin B6 before they conceived reported less morning sickness than those who didnt.Pass these to your partnerIn addition to zinc and CoQ10, guys who are trying to conceive can also take the following vitamins to boost their fertility:AntioxidantsTaking these supplements like vitamin C and vitamin E may help with fertility. In a small Spanish study comparing fertile and infertile men, a low intake of antioxidant nutrients was associated with poor semen quality, says Burger. You can take these vitamins in pill form or consume foods like oranges and strawberries (for vitamin C) and almonds and sunflower seeds (for vitamin E).L-carnitineIts a substance that serves as an energy source for sperm and it plays an important role in sperm maturation and metabolism, says Burger. The addition of L-carnitine may enhance sperm motility in some male factor infertility cases. You can get L-carnitine in supplement form.  AdvertisementPlus more from The Bump:6 Ways to Naturally Boost Your Fertility8 Surprising Facts AboutMale InfertilityCountdown to ConceptionRelated Video    All medical information reviewed by    Dr. Paula Prezioso    of Pediatric Associates in New York City."
"When Is The Best Time To Take My Prenatal ', <b>Vitamin</b>, u'?",http://www.thebump.com/a/when-to-take-prenatal-vitamin,"The answer to this question is whatever time of day youll best remember to take it, says Sharon T. Phelan, MD. For some women, that might be in the morning. For others, it might be at bedtime, right after brushing your teeth. Theres no one time of day thats better for absorption or anything like that, so thats not something to be concerned about.But if your prenatal vitamin consistently makes you feel nauseous, you should try taking it during a meal. If that doesnt help, talk to your doctor about other options. Some women are able to substitute two over-the-counter chewable childrens vitamins in place of the big prenatal pill (just check with the doc first before making the switch).Related Video"
"Prenatal ', <b>Vitamin</b>, u' Checklist",https://www.thebump.com/a/checklist-prenatal-vitamin,"Folic acid: 600 GPre-pregnancy you need 400 g, but once you're expecting, up it to 600 g to help prevent birth defects.Calcium: 300 MGSupplement that ontop of your usual calcium-rich meals (yes, ice cream counts) and youll be well on your way to your goal of 1,000 mg of calcium daily.Iron: 27 MGPregnancy means a 50 percent increase in blood flow. Pop 27 mg of iron a day (double the usual).Vitamin A: 770 gRequired for vision and cellular growth.Vitamin B6: 1.9 MGSynthesizes serotonin.Vitamin B12: 2.6 gHelps to maintain healthy nerves and red blood cells.Vitamin C: 85 MGAids in absorbing iron.Vitamin D: 600 IUAssists in calcium absorptionthink of the two of these as partners.Vitamin E: 15 MGHelps heal skin.Thiamin: 1.4 MGInvolved in both nerve and muscle function.Zinc: 11 TO 12 MGKeeps you healthy.DHA/omega-3: 450 MGAssists in brain development (and may come as a separate pill).Plus, More from The Bump:Prenatal Vitamin 101What Time of Day to Take a Prenatal VitaminTricks to Help YouRemember to Take Your Prenatal VitaminPHOTO:iStockRelated Video"
"How To Choose A Prenatal ', <b>Vitamin</b",https://www.thebump.com/a/choosing-a-prenatal-vitamin,"Your body simply has some extra needs when youre pregnant, and vitamin supplements are a helpful way to get in these essentials. Your own eating habits and physical condition play a big role in determining what supplements are right for you, but here's what to look for in a vitamin:Folic acidis one of the biggies. This vitamin so drastically reduces the risk of neural tube defects like spina bifida that many doctors recommend every woman of childbearing age get at least 400 mcg each day. To keep up with your increased blood volume, youll also need more iron (at least 27 mg each day) during pregnancy. Extracalcium will help keep your own bones strong while your body is in the process of creating new ones for baby. Many women now also take an omega-3 fatty acid supplement like DHA, which helps baby's brain, nerve and eye tissue development. On the flip side, watch your intake of vitamins A,D,E and K  these can be toxic in large amounts. The best way to find the right supplement for you? Take a good, honest look at your diet and talk with your doctor.Plus, more from The Bump:Prenatal Vitamin ChecklistWhat Time of Day to Take a Prenatal VitaminTricks to Help You Remember to Take Your Prenatal Vitamin Related Video"
"Q&A: Prenatal ', <b>vitamin</b>, u' basics?",https://www.thebump.com/a/prenatal-vitamin-basics,"First of all, the best time to start taking care of baby is before you even conceive. Why? Because youll provide your body with essential nutrients thatll not only help you conceive, but also have a healthy pregnancy.Folic acid is crucial because getting enough now can vastly decrease the risk of neural tube defects (such as spina bifida) as baby develops. Folic acid is so important that experts recommend all women of childbearing age (even those not TTC) get 400 mcg of folic acid a day.Make sure to choose a formula that also contains zinc, which can actually increase fertility. And, research shows that women who take vitamins with at least ten mg of vitamin B6 before they conceive or during the first few weeks of pregnancy reduce the likelihood of morning sickness. (And thats a pretty convincing reason to take your vitamins right there!)Related Video"
"Q&A: Does my baby need ', <b>vitamins</b>, u'?",https://www.thebump.com/a/does-my-baby-need-vitamins,"Most vitamins a baby needs are provided by breastfeeding. The issue is with vitamin D. Breast milk never was meant to provide vitamin D. You get vitamin D when your skin is exposed to sunlight  that can provide an awful lot of vitamin D. So if your baby gets sunlight on his skin (even in winter, even if it's cloudy but not through a window pane), he will get vitamin D. But if you are vitamin D deficient (likely if you don't get sun exposure or if you always wear sunblock or are dark-skinned), you should, of course, correct this by taking your own supplements, but it might be wise to supplement the baby with vitamin D as he may not have received adequate amounts during the pregnancy.Related Video"
"How To Tell If Your Toddler Needs ', <b>Vitamin</b>, u' Supplements",https://www.thebump.com/a/vitamins-for-toddler,"Toddlers should eat a balanced diet: about three-fourths to one cup of fruits and veggies, one-fourth cup of grains and three tablespoons of meat (or another protein) per day. If your toddler isnt eating that much on an almost regular basis, or is skipping certain food groups all together, its a good idea to talk to your pediatrician about a multivitamin. Your pediatrician can also help you decide what vitamin, or form, is most appropriate for your child. (Kids vitamins come in all kinds of forms: from liquids to chewables to gummy vitamins.)Many toddlerseven good eaterstake an iron supplement because iron intake tends to drop off during the toddler years. As babies, many toddlers ate iron-fortified cereals or drank iron-fortified formula. It can be hard for young kids to meet their daily iron intake when they switch over to cows milk and table food. Talk to your doctor about iron supplementation; he or she will let you know if they think its necessary for your child.Some parents choose fiber supplements but theyre actually rarely needed. Toddlers can (and should) get their fiber intake from eating raw fruits and veggies, so serve some at every meal. If your child becomes constipated, increase his or her fruit intake by serving fruit as a dessert after dinner and as a bedtime snack.Plus, more from The Bump:Healthy Recipes for One-Year-OldsHow to Grocery Shop for Your ToddlerAdvice for Healthy Toddler EatingRelated Video"
Nutrition During Pregnancy,https://www.thebump.com/a/nutrition-during-pregnancy,"**Zinc**How much: 11 g per dayWhy: Zinc is linked to a lowered risk of preterm delivery, low birth weight, and prolonged labor. It prevents intrauterine growth retardation as well.Try: Baked beans are a great choice; youll get 1.8 gfor each half-cup serving.**Folic acid**How much: 600 g per dayWhy: Even before you get pregnant, you should start increasing this one. Doing so cuts your risk of birth defects.Try: No midnight cravings for spinach or asparagus? Try an orange for 50 g a pop.**Beta carotene**How much: 7,700 IU per dayWhy: This improves skin and vision. Plus, it recharges the immune system (you really dont want to get hit with a sinus infection now!). Its also crucial for proper cell and gene development.Try: Sweet potatoes deliver 50,000 IU in one cup!**Calcium**How much: 1,000 mg per dayWhy: Getting enough calcium can reduce the severity and lower the overall risk of preeclampsia, low birth weight, and preterm delivery.Try: Yogurt has 450 mg per cup  double milk!**Protein**How much: 60 to 70 g per dayWhy: Your body needs a lot more protein now to help the fetus grow and ensure that babys hormones and muscles develop properly.Try: A lean beef or chicken burger yields 30 g  half your daily requirement!**DHA**How much: 450 mg per dayWhy: Higher levels of DHA in newborns correspond to higher birth weight. Its also associated with a higher IQ, more advanced motor skills, and fewer emotional and neurological problems later.  AdvertisementTry: A 4-oz. serving of salmon packs a punch with 130 mg.**Iron**How much: 27 mg per dayWhy: Not enough can impair babys growth and increase the risk of hypertension, eclampsia, preterm delivery, and low birth weight.Try: A bowl of fortified cereal, at 10 mg, provides more than a serving of beef!**Vitamin D**How much: 200 IU per dayWhy: It helps increase blood circulation in the placenta and aids in calcium absorption.Try: Fortified orange juice provides 50 IU per cup, so be sure to drink up!**Your Daily Checklist**[] Prenatal Vitamin[]** Whole Grains and Legumes** (6 or more servings)Healthy choices: brown rice, wild rice, whole-grain bread, whole-grain cereal, whole-wheat pasta, pita, tortilla, wheat germ, beans, lentils, peanuts, peas[] Calcium (4 servings)Healthy choices:milk, hard cheese, yogurt, collard greens, edamame, sesame seeds, calcium-fortified juice, canned salmon with bones, tofu[] Yellow, Green and Leafy Veggies and Fruits (3-4 servings)Healthy choices: winter squash, spinach, kale, lettuce, broccoli, red bell pepper, carrot, sweet potato, apricot, mango, cantaloupe, papaya[] Vitamin C (3 servings)Healthy choices: (whole or juiced) orange, grapefruit, kiwi, strawberry, blackberry, raspberry, mango, peach, papaya, cantaloupe, honeydew, spinach, bell pepper, broccoli, cauliflower, tomato, avocado[] Protein (3 servings)Healthy choices: poultry, beef, lamb, low-mercury fish and seafood, DHA-enriched eggs, cheese, yogurt, nuts, peanut butter, beans, tofu, edamame, soy pasta[] Iron (3 servings)Healthy choices: beef, duck, sardines, spinach, dried fruit, beans, soy products, pumpkin seeds, barley, oat bran[] Other Veggies and Fruits (1-2 servings)Healthy choices: green bean, zucchini, mushroom, corn, potato, apple, pear, banana, cherry, blueberry, avocado  Advertisement[] Fats (roughly 4 servings)Healthy choices: peanut butter, avocado, sour cream, cream cheese, cream, salad dressing, oil, butter, mayonnaise[] Fluids (at least 8 servings of 8 ounces)Healthy choices: water, juicePlus, more from The Bump:10 Pregnancy Super FoodsYour Pregnancy Shopping List7 Healthy Meal Ideas for Pregnancy*updated Jan 16, 2013PHOTO:Melanie AcevedoRelated Video"
"Is My Prenatal ', <b>Vitamin</b>, u' Causing My Constipation?",https://www.thebump.com/a/prenatal-vitamin-causing-constipation,"Constipation is a common problem for pregnant women. During pregnancy, high levels of progesterone slow the movement of food through your digestive track, and as your bump grows, the pressure from your uterus onto your rectum only makes things worse. And yes, it can be made worse by the iron in your prenatals.If you suspect the iron levels in your vitamin are to blame, check the label  you probably don't need more than 30 milligrams of iron a day, unless you're anemic. (If your prenatal has more, ask your doctor if you can switch.) To help the problem, make sure you're getting at least eight cups (64 ounces) of water each day (juice and decaf tea are good options too). Also, add more fiber-rich foods to your diet, such as whole grains, beans, veggies and fruit. But as you increase your fiber, be sure to increase your fluids  otherwise, your tummy will just feel worse! Make an effort to stay active  the more you move, the more your bowels will too. If you've tried all of these things and still aren't regular, talk to your doctor.Related Video"
